2023.07.17,04:00,2.05985,2.06017,2.05785,2.05948,3777
2023.07.17,05:00,2.06017,2.06071,2.05805,2.05887,3725
2023.07.17,06:00,2.05885,2.06232,2.05865,2.06195,2711
2023.07.17,07:00,2.06192,2.06198,2.06008,2.06038,2064
2023.07.17,08:00,2.06040,2.06210,2.05954,2.06190,3079
2023.07.17,09:00,2.06190,2.06282,2.05980,2.06113,5475
2023.07.17,10:00,2.06109,2.06565,2.06051,2.06477,6464
2023.07.17,11:00,2.06478,2.06605,2.06242,2.06391,5379
2023.07.17,12:00,2.06392,2.06760,2.06358,2.06714,5024
2023.07.17,13:00,2.06716,2.06768,2.06313,2.06347,4002
2023.07.17,14:00,2.06340,2.06488,2.06283,2.06408,4174
2023.07.17,15:00,2.06411,2.06555,2.06272,2.06468,8378
2023.07.17,16:00,2.06473,2.06952,2.06444,2.06750,8075
2023.07.17,17:00,2.06755,2.06953,2.06580,2.06602,7074
2023.07.17,18:00,2.06600,2.06762,2.06469,2.06475,4539
2023.07.17,19:00,2.06476,2.06572,2.06381,2.06416,2662
2023.07.17,20:00,2.06417,2.06464,2.06292,2.06450,2894
2023.07.17,21:00,2.06444,2.06510,2.06387,2.06473,1884
2023.07.17,22:00,2.06480,2.06602,2.06473,2.06509,2184
2023.07.17,23:00,2.06509,2.06815,2.06509,2.06692,1971
2023.07.18,00:00,2.06693,2.06745,2.06522,2.06662,245
2023.07.18,01:00,2.06672,2.06815,2.06660,2.06762,982
2023.07.18,02:00,2.06754,2.06801,2.06618,2.06793,1439
2023.07.18,03:00,2.06793,2.06831,2.06517,2.06790,3569
2023.07.18,04:00,2.06790,2.06820,2.06411,2.06740,6041
2023.07.18,05:00,2.06742,2.06812,2.06479,2.06497,5160
2023.07.18,06:00,2.06497,2.06656,2.06412,2.06563,4350
2023.07.18,07:00,2.06563,2.06657,2.06470,2.06630,3322
2023.07.18,08:00,2.06632,2.06948,2.06523,2.06862,4349
2023.07.18,09:00,2.06865,2.07306,2.06865,2.07183,5868
2023.07.18,10:00,2.07180,2.07571,2.07048,2.07561,7316
2023.07.18,11:00,2.07561,2.07810,2.07361,2.07796,6672
2023.07.18,12:00,2.07792,2.08172,2.07788,2.07982,4813
2023.07.18,13:00,2.07977,2.08505,2.07903,2.08494,4690
2023.07.18,14:00,2.08497,2.08680,2.08191,2.08642,5635
2023.07.18,15:00,2.08644,2.08776,2.08314,2.08649,10975
2023.07.18,16:00,2.08650,2.08941,2.08099,2.08122,11929
2023.07.18,17:00,2.08116,2.08322,2.07760,2.07777,9117
2023.07.18,18:00,2.07778,2.07826,2.07494,2.07498,6107
2023.07.18,19:00,2.07500,2.07722,2.07332,2.07702,4126
2023.07.18,20:00,2.07702,2.07783,2.07620,2.07779,2956
2023.07.18,21:00,2.07781,2.07847,2.07609,2.07721,2969
2023.07.18,22:00,2.07719,2.07812,2.07531,2.07707,2757
2023.07.18,23:00,2.07707,2.07840,2.07699,2.07808,1799
2023.07.19,00:00,2.07826,2.07826,2.07590,2.07652,325
2023.07.19,01:00,2.07650,2.07751,2.06449,2.06654,1745
2023.07.19,02:00,2.06660,2.07229,2.06560,2.07057,2476
2023.07.19,03:00,2.07053,2.07272,2.06885,2.07160,3398
2023.07.19,04:00,2.07159,2.07423,2.07139,2.07354,4832
2023.07.19,05:00,2.07355,2.07822,2.07343,2.07806,4693
2023.07.19,06:00,2.07804,2.07972,2.07730,2.07918,3211
2023.07.19,07:00,2.07917,2.08036,2.07850,2.07901,2617
2023.07.19,08:00,2.07905,2.08282,2.07822,2.08085,3802
2023.07.19,09:00,2.08097,2.08164,2.07071,2.07762,11431
2023.07.19,10:00,2.07769,2.07856,2.06623,2.06811,8516
2023.07.19,11:00,2.06814,2.07164,2.06753,2.07094,6450
2023.07.19,12:00,2.07088,2.07463,2.07031,2.07402,5499
2023.07.19,13:00,2.07401,2.07422,2.07040,2.07046,5559
2023.07.19,14:00,2.07044,2.07164,2.06474,2.06476,6194
2023.07.19,15:00,2.06474,2.06632,2.06375,2.06602,7884
2023.07.19,16:00,2.06612,2.06631,2.06141,2.06409,8247
2023.07.19,17:00,2.06408,2.06657,2.06321,2.06486,10097
2023.07.19,18:00,2.06491,2.06796,2.06400,2.06610,7502
2023.07.19,19:00,2.06612,2.06703,2.06464,2.06501,5228
2023.07.19,20:00,2.06499,2.06681,2.06485,2.06662,4169
2023.07.19,21:00,2.06663,2.06720,2.06464,2.06620,3044
2023.07.19,22:00,2.06608,2.06670,2.06490,2.06608,3010
2023.07.19,23:00,2.06607,2.06712,2.06494,2.06576,2030
2023.07.20,00:00,2.06578,2.06954,2.06343,2.06501,425
2023.07.20,01:00,2.06542,2.06744,2.06398,2.06650,922
2023.07.20,02:00,2.06652,2.06688,2.06432,2.06568,1347
2023.07.20,03:00,2.06568,2.06596,2.06404,2.06554,3766
2023.07.20,04:00,2.06554,2.06573,2.05598,2.05773,7116
2023.07.20,05:00,2.05765,2.05840,2.05425,2.05485,5532
2023.07.20,06:00,2.05484,2.05713,2.05380,2.05433,4008
2023.07.20,07:00,2.05432,2.05447,2.05305,2.05329,2411
2023.07.20,08:00,2.05327,2.05470,2.05260,2.05455,4038
2023.07.20,09:00,2.05456,2.05732,2.05395,2.05513,5790
2023.07.20,10:00,2.05517,2.05846,2.05412,2.05711,6653
2023.07.20,11:00,2.05710,2.05819,2.05469,2.05613,5168
2023.07.20,12:00,2.05615,2.05616,2.05219,2.05342,4146
2023.07.20,13:00,2.05340,2.05368,2.04941,2.05176,4664
2023.07.20,14:00,2.05176,2.05464,2.05176,2.05439,5448
2023.07.20,15:00,2.05437,2.05815,2.05391,2.05761,9446
2023.07.20,16:00,2.05758,2.05991,2.05656,2.05792,9623
2023.07.20,17:00,2.05784,2.06557,2.05703,2.06246,10275
2023.07.20,18:00,2.06238,2.06538,2.06226,2.06439,5667
2023.07.20,19:00,2.06438,2.06793,2.06411,2.06697,4614
2023.07.20,20:00,2.06696,2.06701,2.06453,2.06572,3684
2023.07.20,21:00,2.06571,2.06610,2.06519,2.06550,2419
2023.07.20,22:00,2.06551,2.06665,2.06506,2.06513,2443
2023.07.20,23:00,2.06516,2.06531,2.06356,2.06358,1568
2023.07.21,00:00,2.06362,2.06493,2.06220,2.06402,333
2023.07.21,01:00,2.06401,2.06531,2.06182,2.06514,1005
2023.07.21,02:00,2.06527,2.06643,2.06409,2.06590,1353
2023.07.21,03:00,2.06591,2.06853,2.06590,2.06822,3344
2023.07.21,04:00,2.06824,2.07042,2.06762,2.06981,6387
2023.07.21,05:00,2.06981,2.07077,2.06783,2.06869,4391
2023.07.21,06:00,2.06865,2.06941,2.06746,2.06831,2645
2023.07.21,07:00,2.06830,2.07048,2.06830,2.06942,2790
2023.07.21,08:00,2.06940,2.07069,2.06821,2.06821,3631
2023.07.21,09:00,2.06805,2.07228,2.06652,2.06882,6166
2023.07.21,10:00,2.06883,2.07377,2.06760,2.07308,8710
2023.07.21,11:00,2.07307,2.07722,2.07256,2.07687,7957
2023.07.21,12:00,2.07680,2.07787,2.07559,2.07617,6266
2023.07.21,13:00,2.07613,2.07613,2.07334,2.07388,4831
2023.07.21,14:00,2.07389,2.07622,2.07314,2.07341,5304
2023.07.21,15:00,2.07341,2.07432,2.07104,2.07372,8831
2023.07.21,16:00,2.07370,2.07996,2.07351,2.07839,8434
2023.07.21,17:00,2.07843,2.08153,2.07720,2.08013,7765
2023.07.21,18:00,2.08013,2.08178,2.07966,2.08090,5922
2023.07.21,19:00,2.08090,2.08139,2.07974,2.08097,3393
2023.07.21,20:00,2.08098,2.08162,2.08040,2.08162,2650
2023.07.21,21:00,2.08160,2.08359,2.08126,2.08306,2527
2023.07.21,22:00,2.08312,2.08452,2.08303,2.08358,2441
2023.07.21,23:00,2.08356,2.08541,2.08174,2.08390,1400
2023.07.24,00:00,2.07835,2.08220,2.07829,2.08180,202
2023.07.24,01:00,2.08178,2.08410,2.08164,2.08382,1490
2023.07.24,02:00,2.08374,2.08467,2.08329,2.08387,1323
2023.07.24,03:00,2.08383,2.08486,2.08297,2.08382,3585
